iteration,operator,move,temperature,accepted,candidate_objective,current_objective,best_objective,candidate_spots,best_spots,candidate_days,candidate_over_budget_days,candidate_time_window_violations,candidate_limited_lodging_nights
578,lodging_pressure_removal,two_opt,198.649,True,258437.502,258437.502,258470.175,32,32,30,2,0,0
579,long_arc_removal,two_opt,197.4571,False,-114154.462,258437.502,258470.175,32,32,33,4,0,1
580,region_removal,swap,196.2723,False,-259714.45,258437.502,258470.175,32,32,34,4,0,3
581,random_removal,two_opt,195.0947,False,-481075.624,258437.502,258470.175,32,32,36,5,0,2
582,random_removal,reorder,193.9241,False,249993.333,258437.502,258470.175,32,32,29,7,0,1
583,lodging_pressure_removal,none,192.7606,True,258437.502,258437.502,258470.175,32,32,30,2,0,0
584,random_removal,reorder,191.604,False,251952.291,258437.502,258470.175,32,32,29,6,0,1
585,random_removal,reorder,190.4544,False,244697.909,258437.502,258470.175,30,32,29,4,0,2
586,long_arc_removal,none,189.3117,False,249728.597,258437.502,258470.175,30,32,29,3,0,0
587,region_removal,two_opt,188.1758,False,-237884.706,258437.502,258470.175,32,32,34,5,0,2
588,region_removal,two_opt,187.0467,False,256847.675,258437.502,258470.175,32,32,30,3,0,0
589,random_removal,swap,185.9245,False,-113310.362,258437.502,258470.175,32,32,33,4,0,2
590,long_arc_removal,swap,184.8089,False,-236890.722,258437.502,258470.175,32,32,34,5,0,1
591,lodging_pressure_removal,swap,183.7001,False,-119722.712,258437.502,258470.175,32,32,33,6,0,0
592,random_removal,reorder,182.5979,False,244473.24,258437.502,258470.175,31,32,28,7,0,2
593,region_removal,swap,181.5023,False,-367808.427,258437.502,258470.175,31,32,35,5,0,1
594,random_removal,swap,180.4133,False,128216.441,258437.502,258470.175,30,32,31,2,0,0
595,random_removal,two_opt,179.3308,False,-130396.011,258437.502,258470.175,30,32,33,4,0,0
596,lodging_pressure_removal,swap,178.2548,False,10284.04,258437.502,258470.175,32,32,32,4,0,1
597,worst_removal,two_opt,177.1853,False,121622.473,258437.502,258470.175,30,32,31,4,0,1
598,region_removal,two_opt,176.1221,False,-4010.276,258437.502,258470.175,30,32,32,5,0,1
599,long_arc_removal,two_opt,175.0654,False,-115157.471,258437.502,258470.175,32,32,33,4,0,1
600,lodging_pressure_removal,none,174.015,True,258437.502,258437.502,258470.175,32,32,30,2,0,0
601,random_removal,reorder,172.9709,False,249993.333,258437.502,258470.175,32,32,29,7,0,1
602,long_arc_removal,swap,171.9331,False,-241775.608,258437.502,258470.175,32,32,34,6,0,0
603,region_removal,swap,170.9015,False,-362507.812,258437.502,258470.175,32,32,35,5,0,2
604,long_arc_removal,reorder,169.8761,False,249993.333,258437.502,258470.175,32,32,29,7,0,1
605,long_arc_removal,none,168.8568,False,249728.597,258437.502,258470.175,30,32,29,3,0,0
606,lodging_pressure_removal,none,167.8437,True,258437.502,258437.502,258470.175,32,32,30,2,0,0
607,lodging_pressure_removal,none,166.8366,True,258437.502,258437.502,258470.175,32,32,30,2,0,0
608,region_removal,two_opt,165.8356,False,-237869.272,258437.502,258470.175,32,32,34,6,0,1
609,random_removal,two_opt,164.8406,False,-110449.817,258437.502,258470.175,32,32,33,4,0,1
610,lodging_pressure_removal,reorder,163.8516,False,249993.333,258437.502,258470.175,32,32,29,7,0,1
611,region_removal,two_opt,162.8685,False,-238627.076,258437.502,258470.175,32,32,34,6,0,2
612,lodging_pressure_removal,two_opt,161.8912,False,-234605.658,258437.502,258470.175,32,32,34,4,0,2
613,random_removal,reorder,160.9199,False,246291.651,258437.502,258470.175,31,32,28,6,0,1
614,worst_removal,two_opt,159.9544,False,-121433.684,258437.502,258470.175,30,32,33,5,0,2
615,random_removal,none,158.9946,False,254735.816,258437.502,258470.175,31,32,30,2,0,0
616,worst_removal,swap,158.0407,False,-253398.281,258437.502,258470.175,30,32,34,5,0,0
617,region_removal,none,157.0924,True,258437.502,258437.502,258470.175,32,32,30,2,0,0
618,region_removal,reorder,156.1499,False,249993.333,258437.502,258470.175,32,32,29,7,0,1
619,region_removal,two_opt,155.213,False,-248788.461,258437.502,258470.175,31,32,34,6,0,1
620,lodging_pressure_removal,none,154.2817,True,258437.502,258437.502,258470.175,32,32,30,2,0,0
621,random_removal,none,153.356,False,253792.216,258437.502,258470.175,31,32,30,3,0,0
622,worst_removal,none,152.4359,True,258437.502,258437.502,258470.175,32,32,30,2,0,0
623,region_removal,none,151.5213,True,258437.502,258437.502,258470.175,32,32,30,2,0,0
624,worst_removal,reorder,150.6121,False,247847.144,258437.502,258470.175,31,32,29,6,0,1
625,worst_removal,reorder,149.7085,False,242668.795,258437.502,258470.175,30,32,28,8,0,1
626,lodging_pressure_removal,swap,148.8102,False,-111391.508,258437.502,258470.175,32,32,33,3,0,0
627,random_removal,none,147.9173,False,248890.464,258437.502,258470.175,30,32,28,2,0,0
628,long_arc_removal,two_opt,147.0298,False,-241471.342,258437.502,258470.175,31,32,34,4,0,1
629,random_removal,none,146.1477,False,241116.227,258437.502,258470.175,30,32,28,2,0,1
630,region_removal,two_opt,145.2708,False,1199.552,258470.175,258470.175,31,32,32,4,0,2
631,worst_removal,two_opt,144.3992,False,123732.713,258470.175,258470.175,29,32,31,3,0,0
632,long_arc_removal,reorder,143.5328,False,224715.8,258470.175,258470.175,27,32,27,4,0,1
633,region_removal,none,142.6716,False,255263.73,258470.175,258470.175,32,32,30,3,0,1
634,region_removal,none,141.8155,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
635,long_arc_removal,swap,140.9646,False,-245559.362,258470.175,258470.175,32,32,34,6,0,2
636,region_removal,swap,140.1189,False,-365130.493,258470.175,258470.175,32,32,35,6,0,1
637,region_removal,swap,139.2781,False,-120697.656,258470.175,258470.175,32,32,33,6,0,0
638,worst_removal,reorder,138.4425,False,232009.714,258470.175,258470.175,27,32,27,6,0,2
639,random_removal,swap,137.6118,False,-232892.531,258470.175,258470.175,32,32,34,2,0,2
640,region_removal,reorder,136.7861,False,243530.664,258470.175,258470.175,30,32,28,7,0,1
641,worst_removal,two_opt,135.9654,False,-123976.615,258470.175,258470.175,30,32,33,6,0,1
642,worst_removal,swap,135.1496,False,252150.462,258470.175,258470.175,30,32,30,1,0,0
643,worst_removal,two_opt,134.3387,False,247962.494,258470.175,258470.175,29,32,30,1,0,0
644,long_arc_removal,two_opt,133.5327,False,218978.997,258470.175,258470.175,27,32,29,4,0,0
645,long_arc_removal,reorder,132.7315,False,224715.8,258470.175,258470.175,27,32,27,4,0,1
646,region_removal,two_opt,131.9351,False,238373.035,258470.175,258470.175,30,32,30,4,0,1
647,long_arc_removal,none,131.1435,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
648,lodging_pressure_removal,reorder,130.3566,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
649,worst_removal,swap,129.5745,False,-501246.184,258470.175,258470.175,30,32,36,5,0,2
650,region_removal,swap,128.7971,False,-243173.992,258470.175,258470.175,32,32,34,4,0,0
651,long_arc_removal,reorder,128.0243,False,246157.944,258470.175,258470.175,30,32,29,5,0,1
652,worst_removal,two_opt,127.2561,False,229637.937,258470.175,258470.175,27,32,30,6,0,1
653,long_arc_removal,swap,126.4926,False,-358016.764,258470.175,258470.175,32,32,35,6,0,0
654,worst_removal,none,125.7336,False,255179.294,258470.175,258470.175,31,32,30,2,0,0
655,worst_removal,two_opt,124.9792,False,7515.669,258470.175,258470.175,32,32,32,4,0,1
656,lodging_pressure_removal,swap,124.2294,False,-478987.025,258470.175,258470.175,32,32,36,5,0,1
657,lodging_pressure_removal,swap,123.484,False,-9041.205,258470.175,258470.175,32,32,32,6,0,0
658,worst_removal,reorder,122.7431,False,246227.941,258470.175,258470.175,31,32,28,7,0,1
659,region_removal,none,122.0066,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
660,long_arc_removal,two_opt,121.2746,False,227030.855,258470.175,258470.175,27,32,30,2,0,0
661,long_arc_removal,reorder,120.5469,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
662,worst_removal,two_opt,119.8237,False,-121434.41,258470.175,258470.175,30,32,33,6,0,1
663,lodging_pressure_removal,swap,119.1047,False,-235358.247,258470.175,258470.175,32,32,34,6,0,0
664,region_removal,none,118.3901,False,252466.863,258470.175,258470.175,31,32,30,1,0,1
665,lodging_pressure_removal,swap,117.6797,False,-128778.005,258470.175,258470.175,32,32,33,6,0,1
666,region_removal,reorder,116.9737,False,238234.764,258470.175,258470.175,30,32,29,5,0,1
667,worst_removal,reorder,116.2718,False,244741.498,258470.175,258470.175,30,32,29,4,0,2
668,region_removal,two_opt,115.5742,False,-123325.545,258470.175,258470.175,30,32,33,3,0,1
669,worst_removal,swap,114.8807,False,-373724.001,258470.175,258470.175,30,32,35,6,0,0
670,random_removal,none,114.1915,False,255036.794,258470.175,258470.175,32,32,30,3,0,0
671,lodging_pressure_removal,none,113.5063,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
672,region_removal,two_opt,112.8253,False,257427.742,258470.175,258470.175,32,32,30,3,0,0
673,lodging_pressure_removal,reorder,112.1483,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
674,worst_removal,reorder,111.4754,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
675,long_arc_removal,two_opt,110.8066,False,-110655.542,258470.175,258470.175,32,32,33,4,0,1
676,random_removal,none,110.1417,False,255036.794,258470.175,258470.175,32,32,30,3,0,0
677,random_removal,swap,109.4809,False,8043.927,258470.175,258470.175,31,32,32,2,0,0
678,long_arc_removal,reorder,108.824,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
679,worst_removal,two_opt,108.1711,False,-112688.441,258470.175,258470.175,32,32,33,2,0,2
680,worst_removal,swap,107.522,False,130101.784,258470.175,258470.175,30,32,31,1,0,0
681,worst_removal,none,106.8769,False,248570.834,258470.175,258470.175,29,32,30,1,0,0
682,long_arc_removal,two_opt,106.2356,False,7112.721,258470.175,258470.175,32,32,32,6,0,1
683,worst_removal,reorder,105.5982,False,247976.714,258470.175,258470.175,31,32,29,6,0,1
684,lodging_pressure_removal,two_opt,104.9646,False,9083.414,258470.175,258470.175,32,32,32,5,0,0
685,lodging_pressure_removal,reorder,104.3349,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
686,worst_removal,swap,103.7088,False,-355801.324,258470.175,258470.175,32,32,35,5,0,0
687,lodging_pressure_removal,none,103.0866,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
688,long_arc_removal,none,102.4681,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
689,worst_removal,two_opt,101.8533,False,173.375,258470.175,258470.175,30,32,32,5,0,1
690,lodging_pressure_removal,swap,101.2421,False,-234017.882,258470.175,258470.175,32,32,34,3,0,0
691,worst_removal,reorder,100.6347,False,244852.41,258470.175,258470.175,30,32,28,4,0,2
692,long_arc_removal,two_opt,100.0309,False,126342.232,258470.175,258470.175,32,32,31,6,0,0
693,random_removal,reorder,99.4307,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
694,lodging_pressure_removal,none,98.8341,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
695,worst_removal,two_opt,98.2411,False,-732.824,258470.175,258470.175,31,32,32,6,0,1
696,long_arc_removal,reorder,97.6517,False,250072.811,258470.175,258470.175,32,32,29,7,0,1
697,region_removal,two_opt,97.0658,False,-126672.091,258470.175,258470.175,30,32,33,8,0,1
698,worst_removal,none,96.4834,False,255110.819,258470.175,258470.175,31,32,30,2,0,0
699,region_removal,reorder,95.9045,False,247168.942,258470.175,258470.175,31,32,29,5,0,2
700,region_removal,two_opt,95.329,False,-373834.955,258470.175,258470.175,30,32,35,3,0,1
701,worst_removal,reorder,94.7571,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
702,lodging_pressure_removal,two_opt,94.1885,False,11509.457,258470.175,258470.175,32,32,32,4,0,0
703,worst_removal,two_opt,93.6234,False,106539.159,258470.175,258470.175,27,32,31,6,0,2
704,lodging_pressure_removal,swap,93.0616,False,-108044.214,258470.175,258470.175,32,32,33,1,0,1
705,worst_removal,two_opt,92.5033,False,-134376.73,258470.175,258470.175,27,32,33,5,0,1
706,lodging_pressure_removal,swap,91.9483,False,-235782.235,258470.175,258470.175,32,32,34,5,0,0
707,random_removal,none,91.3966,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
708,worst_removal,swap,90.8482,False,254220.105,258470.175,258470.175,31,32,30,3,0,0
709,worst_removal,reorder,90.3031,False,244741.498,258470.175,258470.175,30,32,29,4,0,2
710,region_removal,swap,89.7613,False,-117436.855,258470.175,258470.175,32,32,33,6,0,0
711,region_removal,none,89.2227,False,257465.592,258470.175,258470.175,32,32,30,3,0,0
712,region_removal,two_opt,88.6874,False,-237590.97,258470.175,258470.175,32,32,34,6,0,1
713,worst_removal,reorder,88.1552,False,244741.498,258470.175,258470.175,30,32,29,4,0,2
714,lodging_pressure_removal,two_opt,87.6263,True,258460.665,258460.665,258470.175,32,32,30,2,0,0
715,worst_removal,none,87.1006,False,251147.418,258460.665,258470.175,30,32,30,2,0,0
716,worst_removal,two_opt,86.578,False,244428.11,258460.665,258470.175,30,32,30,5,0,1
717,region_removal,swap,86.0585,False,-111628.095,258460.665,258470.175,32,32,33,4,0,1
718,region_removal,reorder,85.5421,False,250064.598,258460.665,258470.175,32,32,29,6,0,2
719,worst_removal,none,85.0289,False,252149.433,258460.665,258470.175,30,32,30,1,0,0
720,worst_removal,swap,84.5187,False,-356629.403,258470.175,258470.175,32,32,35,5,0,0
721,random_removal,none,84.0116,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
722,worst_removal,swap,83.5075,False,-121145.146,258470.175,258470.175,31,32,33,5,0,0
723,long_arc_removal,two_opt,83.0065,False,223117.608,258470.175,258470.175,27,32,29,3,0,0
724,lodging_pressure_removal,two_opt,82.5084,False,7043.326,258470.175,258470.175,32,32,32,6,0,1
725,lodging_pressure_removal,none,82.0134,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
726,worst_removal,two_opt,81.5213,False,-115940.807,258470.175,258470.175,31,32,33,5,0,1
727,lodging_pressure_removal,swap,81.0322,False,1312.246,258470.175,258470.175,32,32,32,5,0,0
728,worst_removal,two_opt,80.546,False,-114233.64,258470.175,258470.175,32,32,33,3,0,1
729,random_removal,none,80.0627,False,251351.271,258470.175,258470.175,30,32,29,2,0,0
730,region_removal,two_opt,79.5823,False,-115962.779,258470.175,258470.175,32,32,33,6,0,0
731,long_arc_removal,none,79.1048,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
732,random_removal,none,78.6302,False,255036.794,258470.175,258470.175,32,32,30,3,0,0
733,long_arc_removal,two_opt,78.1584,False,254876.576,258470.175,258470.175,31,32,30,2,0,0
734,long_arc_removal,two_opt,77.6895,False,821.013,258470.175,258470.175,30,32,32,3,0,1
735,worst_removal,reorder,77.2233,False,247129.633,258470.175,258470.175,31,32,28,6,0,1
736,worst_removal,none,76.76,False,248570.834,258470.175,258470.175,29,32,30,1,0,0
737,long_arc_removal,two_opt,76.2994,False,127039.475,258470.175,258470.175,32,32,31,6,0,0
738,random_removal,reorder,75.8417,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
739,lodging_pressure_removal,swap,75.3866,False,-355220.924,258470.175,258470.175,32,32,35,3,0,1
740,random_removal,reorder,74.9343,False,240541.188,258470.175,258470.175,30,32,27,7,0,1
741,random_removal,reorder,74.4847,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
742,worst_removal,two_opt,74.0378,False,-120462.865,258470.175,258470.175,30,32,33,5,0,1
743,worst_removal,none,73.5935,False,255237.709,258470.175,258470.175,31,32,30,2,0,0
744,worst_removal,two_opt,73.152,False,123080.241,258470.175,258470.175,30,32,31,5,0,1
745,long_arc_removal,reorder,72.7131,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
746,long_arc_removal,none,72.2768,False,249761.269,258470.175,258470.175,30,32,29,3,0,0
747,lodging_pressure_removal,swap,71.8431,False,-397995.554,258470.175,258470.175,32,32,34,4,1,0
748,random_removal,two_opt,71.4121,False,228425.995,258470.175,258470.175,27,32,30,4,0,0
749,random_removal,two_opt,70.9836,False,7629.847,258470.175,258470.175,32,32,32,4,0,1
750,long_arc_removal,swap,70.5577,False,-243764.483,258470.175,258470.175,32,32,34,6,0,0
751,region_removal,reorder,70.1344,False,126873.432,258470.175,258470.175,31,32,31,5,0,1
752,worst_removal,reorder,69.7135,False,244741.498,258470.175,258470.175,30,32,29,4,0,2
753,lodging_pressure_removal,swap,69.2953,False,-132112.886,258470.175,258470.175,32,32,33,6,0,0
754,random_removal,two_opt,68.8795,False,254754.733,258470.175,258470.175,32,32,30,3,0,1
755,long_arc_removal,reorder,68.4662,False,250072.811,258470.175,258470.175,32,32,29,7,0,1
756,worst_removal,reorder,68.0554,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
757,worst_removal,two_opt,67.6471,False,3932.516,258470.175,258470.175,30,32,32,3,0,1
758,worst_removal,swap,67.2412,False,138259.703,258470.175,258470.175,32,32,31,1,0,0
759,region_removal,two_opt,66.8378,False,11238.583,258470.175,258470.175,32,32,32,3,0,1
760,long_arc_removal,two_opt,66.4367,False,-111009.328,258470.175,258470.175,31,32,33,2,0,0
761,lodging_pressure_removal,swap,66.0381,False,-241658.426,258470.175,258470.175,32,32,34,4,0,1
762,worst_removal,none,65.6419,False,251156.928,258470.175,258470.175,30,32,30,2,0,0
763,random_removal,reorder,65.248,False,225663.001,258470.175,258470.175,27,32,24,4,0,1
764,random_removal,two_opt,64.8565,False,138259.703,258470.175,258470.175,32,32,31,1,0,0
765,worst_removal,reorder,64.4674,False,240670.159,258470.175,258470.175,29,32,28,6,0,1
766,worst_removal,two_opt,64.0806,False,132941.211,258470.175,258470.175,32,32,31,4,0,0
767,worst_removal,none,63.6961,False,256181.309,258470.175,258470.175,31,32,30,1,0,0
768,lodging_pressure_removal,reorder,63.3139,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
769,worst_removal,reorder,62.9341,False,244852.41,258470.175,258470.175,30,32,28,4,0,2
770,long_arc_removal,swap,62.5564,False,-358282.135,258470.175,258470.175,32,32,35,6,0,1
771,lodging_pressure_removal,two_opt,62.1811,False,11397.949,258470.175,258470.175,32,32,32,3,0,1
772,region_removal,swap,61.808,False,-243318.664,258470.175,258470.175,32,32,34,5,0,0
773,lodging_pressure_removal,none,61.4372,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
774,lodging_pressure_removal,swap,61.0686,False,-229507.338,258470.175,258470.175,32,32,34,2,0,0
775,worst_removal,none,60.7021,False,239004.963,258470.175,258470.175,27,32,29,3,0,0
776,long_arc_removal,none,60.3379,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
777,long_arc_removal,reorder,59.9759,False,244098.287,258470.175,258470.175,30,32,29,6,0,1
778,random_removal,none,59.616,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
779,random_removal,reorder,59.2583,False,236467.343,258470.175,258470.175,30,32,28,5,0,2
780,random_removal,none,58.9028,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
781,region_removal,swap,58.5494,False,10563.121,258470.175,258470.175,32,32,32,4,0,1
782,long_arc_removal,swap,58.1981,False,-239368.825,258470.175,258470.175,32,32,34,5,0,0
783,lodging_pressure_removal,none,57.8489,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
784,long_arc_removal,swap,57.5018,False,-120827.743,258470.175,258470.175,30,32,33,4,0,2
785,long_arc_removal,two_opt,57.1568,False,6606.888,258470.175,258470.175,32,32,32,5,0,1
786,region_removal,reorder,56.8139,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
787,lodging_pressure_removal,swap,56.473,False,256801.461,258470.175,258470.175,32,32,30,2,0,1
788,lodging_pressure_removal,swap,56.1341,False,134077.402,258470.175,258470.175,32,32,31,4,0,0
789,lodging_pressure_removal,two_opt,55.7973,False,-111290.016,258470.175,258470.175,32,32,33,4,0,1
790,lodging_pressure_removal,swap,55.4625,False,-233730.303,258470.175,258470.175,32,32,34,4,0,1
791,long_arc_removal,swap,55.1298,False,230477.421,258470.175,258470.175,27,32,27,1,0,0
792,long_arc_removal,reorder,54.799,False,224715.8,258470.175,258470.175,27,32,27,4,0,1
793,long_arc_removal,swap,54.4702,False,-123074.041,258470.175,258470.175,32,32,33,6,0,0
794,region_removal,two_opt,54.1434,False,-115824.571,258470.175,258470.175,32,32,33,6,0,1
795,random_removal,reorder,53.8185,False,240086.287,258470.175,258470.175,30,32,29,6,0,1
796,long_arc_removal,swap,53.4956,False,-119594.207,258470.175,258470.175,31,32,33,4,0,0
797,region_removal,two_opt,53.1746,False,130274.679,258470.175,258470.175,31,32,31,4,0,0
798,worst_removal,reorder,52.8556,False,243053.914,258470.175,258470.175,29,32,28,4,0,1
799,region_removal,two_opt,52.5384,True,258459.416,258459.416,258470.175,32,32,30,2,0,0
800,worst_removal,swap,52.2232,False,232947.556,258459.416,258470.175,27,32,30,4,0,0
801,region_removal,none,51.9099,False,251358.946,258459.416,258470.175,31,32,30,3,0,0
802,worst_removal,none,51.5984,False,247951.735,258459.416,258470.175,29,32,30,1,0,0
803,random_removal,swap,51.2888,False,-113723.204,258459.416,258470.175,32,32,33,6,0,0
804,random_removal,two_opt,50.9811,False,220945.716,258459.416,258470.175,27,32,29,6,0,1
805,random_removal,two_opt,50.6752,False,-126516.417,258459.416,258470.175,31,32,33,5,0,1
806,random_removal,swap,50.3712,False,97896.613,258459.416,258470.175,27,32,31,3,0,2
807,worst_removal,reorder,50.0689,False,250122.899,258459.416,258470.175,32,32,29,7,0,1
808,random_removal,swap,49.7685,False,-364840.015,258459.416,258470.175,32,32,35,6,0,0
809,long_arc_removal,two_opt,49.4699,False,252957.267,258459.416,258470.175,32,32,30,5,0,0
810,random_removal,swap,49.1731,False,220312.627,258470.175,258470.175,27,32,29,5,0,0
811,worst_removal,none,48.878,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
812,long_arc_removal,none,48.5848,False,254958.359,258470.175,258470.175,32,32,30,3,0,0
813,long_arc_removal,reorder,48.2933,False,246157.944,258470.175,258470.175,30,32,29,5,0,1
814,long_arc_removal,two_opt,48.0035,False,220957.359,258470.175,258470.175,27,32,29,3,0,1
815,worst_removal,swap,47.7155,False,120550.629,258470.175,258470.175,29,32,31,4,0,0
816,region_removal,none,47.4292,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
817,long_arc_removal,swap,47.1446,False,-240905.068,258470.175,258470.175,32,32,34,6,0,0
818,region_removal,two_opt,46.8618,False,-7655.972,258470.175,258470.175,30,32,32,4,0,1
819,long_arc_removal,two_opt,46.5806,False,3681.637,258470.175,258470.175,32,32,32,7,0,1
820,random_removal,swap,46.3011,False,99778.982,258470.175,258470.175,27,32,31,4,0,0
821,long_arc_removal,swap,46.0233,False,-128120.407,258470.175,258470.175,30,32,33,7,0,1
822,random_removal,reorder,45.7472,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
823,long_arc_removal,reorder,45.4727,False,244098.287,258470.175,258470.175,30,32,29,6,0,1
824,random_removal,swap,45.1998,False,-110662.277,258470.175,258470.175,32,32,33,3,0,1
825,worst_removal,reorder,44.9286,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
826,long_arc_removal,reorder,44.6591,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
827,random_removal,reorder,44.3911,False,246232.969,258470.175,258470.175,31,32,28,7,0,1
828,region_removal,swap,44.1248,False,-134520.686,258470.175,258470.175,31,32,33,7,0,0
829,region_removal,reorder,43.86,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
830,random_removal,reorder,43.5969,False,246232.969,258470.175,258470.175,31,32,28,7,0,1
831,lodging_pressure_removal,reorder,43.3353,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
832,worst_removal,none,43.0753,False,251156.928,258470.175,258470.175,30,32,30,2,0,0
833,worst_removal,none,42.8168,False,251156.928,258470.175,258470.175,30,32,30,2,0,0
834,region_removal,swap,42.5599,False,-122823.19,258470.175,258470.175,30,32,33,3,0,0
835,random_removal,two_opt,42.3045,False,125975.202,258470.175,258470.175,30,32,31,3,0,1
836,worst_removal,reorder,42.0507,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
837,worst_removal,swap,41.7984,False,120210.766,258470.175,258470.175,30,32,31,5,0,0
838,random_removal,none,41.5476,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
839,lodging_pressure_removal,swap,41.2983,False,-239424.788,258470.175,258470.175,32,32,34,6,0,0
840,region_removal,none,41.0506,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
841,long_arc_removal,reorder,40.8042,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
842,lodging_pressure_removal,none,40.5594,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
843,random_removal,two_opt,40.3161,False,-483465.859,258470.175,258470.175,32,32,36,7,0,1
844,lodging_pressure_removal,reorder,40.0742,False,250122.899,258470.175,258470.175,32,32,29,7,0,1
845,random_removal,swap,39.8337,False,255344.13,258470.175,258470.175,32,32,30,4,0,0
846,lodging_pressure_removal,none,39.5947,True,258470.175,258470.175,258470.175,32,32,30,2,0,0
847,long_arc_removal,swap,39.3572,True,258458.866,258458.866,258470.175,32,32,30,2,0,0
848,long_arc_removal,two_opt,39.121,False,-483346.197,258458.866,258470.175,32,32,36,7,0,1
849,worst_removal,swap,38.8863,False,243517.099,258458.866,258470.175,30,32,30,5,0,1
850,region_removal,reorder,38.653,False,250122.899,258458.866,258470.175,32,32,29,7,0,1
851,worst_removal,none,38.421,False,252147.634,258458.866,258470.175,30,32,30,1,0,0
852,lodging_pressure_removal,reorder,38.1905,False,250122.899,258458.866,258470.175,32,32,29,7,0,1
853,long_arc_removal,two_opt,37.9614,False,11435.039,258458.866,258470.175,32,32,32,4,0,1
854,region_removal,two_opt,37.7336,False,252214.152,258458.866,258470.175,31,32,30,1,0,1
855,region_removal,reorder,37.5072,False,237942.011,258458.866,258470.175,30,32,26,5,0,2
856,region_removal,two_opt,37.2822,False,-245115.612,258458.866,258470.175,31,32,34,6,0,2
857,region_removal,two_opt,37.0585,False,-116679.888,258458.866,258470.175,32,32,33,6,0,2
858,long_arc_removal,swap,36.8361,False,-239681.7,258458.866,258470.175,32,32,34,7,0,0
859,long_arc_removal,two_opt,36.6151,False,5787.293,258458.866,258470.175,32,32,32,5,0,0
860,lodging_pressure_removal,swap,36.3954,False,-109444.958,258458.866,258470.175,32,32,33,3,0,0
861,region_removal,two_opt,36.177,False,-241355.321,258458.866,258470.175,32,32,34,6,0,1
862,region_removal,two_opt,35.96,False,11140.872,258458.866,258470.175,32,32,32,2,0,2
863,worst_removal,swap,35.7442,False,-235764.982,258458.866,258470.175,32,32,34,6,0,0
864,random_removal,reorder,35.5298,False,248364.586,258458.866,258470.175,32,32,29,7,0,2
865,worst_removal,swap,35.3166,False,-244190.199,258458.866,258470.175,31,32,34,5,0,0
866,lodging_pressure_removal,swap,35.1047,False,-480783.823,258458.866,258470.175,32,32,36,5,0,2
867,random_removal,none,34.894,False,255127.627,258458.866,258470.175,31,32,30,2,0,0
868,lodging_pressure_removal,swap,34.6847,False,-241971.526,258458.866,258470.175,32,32,34,6,0,1
869,worst_removal,two_opt,34.4766,False,255220.209,258458.866,258470.175,31,32,30,2,0,0
870,lodging_pressure_removal,two_opt,34.2697,False,-353327.062,258458.866,258470.175,32,32,35,3,0,1
871,random_removal,none,34.0641,False,229495.977,258458.866,258470.175,27,32,26,3,0,0
872,random_removal,reorder,33.8597,False,239667.28,258458.866,258470.175,30,32,27,6,0,1
873,worst_removal,none,33.6566,True,258458.866,258458.866,258470.175,32,32,30,2,0,0
874,lodging_pressure_removal,swap,33.4546,False,-357711.378,258458.866,258470.175,32,32,35,5,0,0
