from_spot_id,from_spot_name,from_lng,from_lat,to_spot_id,to_spot_name,to_lng,to_lat,amap_origin_id,amap_dest_batch_index,driving_distance_km,driving_duration_hours,driving_duration_minutes,source_id
P037,和田博物馆,79.927167,37.091873,P030,库车王府,82.920907,41.718795,37,30,650.845,8.41,504.6,AMAP_DISTANCE_API
P038,尼雅遗址,82.721398,37.977215,P030,库车王府,82.920907,41.718795,38,30,546.289,8.371,502.2,AMAP_DISTANCE_API
P039,千里葡萄长廊,79.833641,37.127514,P030,库车王府,82.920907,41.718795,39,30,652.242,8.462,507.7,AMAP_DISTANCE_API
P040,奥依塔克冰川,75.340867,38.941664,P030,库车王府,82.920907,41.718795,40,30,805.973,8.607,516.4,AMAP_DISTANCE_API
P001,天山天池,88.067381,44.102919,P031,克孜尔石窟,82.506888,41.779043,1,31,740.103,8.898,533.9,AMAP_DISTANCE_API
P002,达坂城古镇,88.338318,43.326289,P031,克孜尔石窟,82.506888,41.779043,2,31,733.811,8.63,517.8,AMAP_DISTANCE_API
P003,火焰山,89.513296,42.918783,P031,克孜尔石窟,82.506888,41.779043,3,31,730.878,9.86,591.6,AMAP_DISTANCE_API
P004,葡萄沟,89.24417,43.000687,P031,克孜尔石窟,82.506888,41.779043,4,31,711.869,9.652,579.1,AMAP_DISTANCE_API
P005,坎儿井民俗园,89.148541,42.95264,P031,克孜尔石窟,82.506888,41.779043,5,31,699.319,9.294,557.6,AMAP_DISTANCE_API
P006,交河故城,89.065435,42.953881,P031,克孜尔石窟,82.506888,41.779043,6,31,706.336,9.457,567.5,AMAP_DISTANCE_API
P007,楼兰古城,75.993543,39.463205,P031,克孜尔石窟,82.506888,41.779043,7,31,699.414,7.681,460.9,AMAP_DISTANCE_API
P008,赛里木湖,81.386542,44.617077,P031,克孜尔石窟,82.506888,41.779043,8,31,743.109,10.854,651.2,AMAP_DISTANCE_API
P009,那拉提草原,84.020007,43.266978,P031,克孜尔石窟,82.506888,41.779043,9,31,363.493,6.781,406.9,AMAP_DISTANCE_API
P010,喀拉峻大草原,82.088099,43.065713,P031,克孜尔石窟,82.506888,41.779043,10,31,631.974,10.384,623.0,AMAP_DISTANCE_API
P011,高昌故城,89.528941,42.852645,P031,克孜尔石窟,82.506888,41.779043,11,31,736.453,10.317,619.0,AMAP_DISTANCE_API
P012,苏公塔,89.206429,42.935833,P031,克孜尔石窟,82.506888,41.779043,12,31,703.177,9.399,564.0,AMAP_DISTANCE_API
P013,吐峪沟麻扎村,89.69288,42.856627,P031,克孜尔石窟,82.506888,41.779043,13,31,750.051,10.274,616.4,AMAP_DISTANCE_API
P014,霍城薰衣草花田,80.917837,44.294346,P031,克孜尔石窟,82.506888,41.779043,14,31,678.458,9.893,593.6,AMAP_DISTANCE_API
P015,昭苏草原,81.422775,42.842975,P031,克孜尔石窟,82.506888,41.779043,15,31,670.509,12.537,752.2,AMAP_DISTANCE_API
P016,夏塔古道,80.668138,42.597704,P031,克孜尔石窟,82.506888,41.779043,16,31,739.483,11.775,706.5,AMAP_DISTANCE_API
P017,果子沟大桥,81.140191,44.475984,P031,克孜尔石窟,82.506888,41.779043,17,31,779.477,11.265,675.9,AMAP_DISTANCE_API
P018,喀纳斯湖,87.055797,48.82663,P031,克孜尔石窟,82.506888,41.779043,18,31,1179.292,18.469,1108.1,AMAP_DISTANCE_API
P019,禾木村,87.452753,48.576964,P031,克孜尔石窟,82.506888,41.779043,19,31,1162.356,17.824,1069.5,AMAP_DISTANCE_API
P020,白哈巴村,86.783604,48.699657,P031,克孜尔石窟,82.506888,41.779043,20,31,1150.203,17.809,1068.5,AMAP_DISTANCE_API
P021,可可托海,89.884211,47.222081,P031,克孜尔石窟,82.506888,41.779043,21,31,1196.22,13.652,819.1,AMAP_DISTANCE_API
P022,五彩滩,86.680702,47.837537,P031,克孜尔石窟,82.506888,41.779043,22,31,1030.746,15.636,938.2,AMAP_DISTANCE_API
P023,世界魔鬼城,85.733205,46.135149,P031,克孜尔石窟,82.506888,41.779043,23,31,795.901,13.043,782.6,AMAP_DISTANCE_API
P024,喀什古城,75.994657,39.475323,P031,克孜尔石窟,82.506888,41.779043,24,31,698.154,7.629,457.8,AMAP_DISTANCE_API
P025,艾提尕尔清真寺,75.987867,39.472577,P031,克孜尔石窟,82.506888,41.779043,25,31,697.534,7.605,456.3,AMAP_DISTANCE_API
P026,香妃园,76.026973,39.488614,P031,克孜尔石窟,82.506888,41.779043,26,31,696.97,7.508,450.5,AMAP_DISTANCE_API
P027,帕米尔高原白沙湖,75.049369,38.443069,P031,克孜尔石窟,82.506888,41.779043,27,31,881.736,10.359,621.5,AMAP_DISTANCE_API
P028,石头城遗址,75.234894,37.78213,P031,克孜尔石窟,82.506888,41.779043,28,31,981.683,11.752,705.1,AMAP_DISTANCE_API
P029,天山神秘大峡谷,83.065893,42.122058,P031,克孜尔石窟,82.506888,41.779043,29,31,84.276,1.497,89.8,AMAP_DISTANCE_API
P030,库车王府,82.920907,41.718795,P031,克孜尔石窟,82.506888,41.779043,30,31,65.208,1.271,76.3,AMAP_DISTANCE_API
P031,克孜尔石窟,82.506888,41.779043,P031,克孜尔石窟,82.506888,41.779043,31,31,0.001,0.0,0.0,AMAP_DISTANCE_API
P032,博斯腾湖,87.132144,41.984799,P031,克孜尔石窟,82.506888,41.779043,32,31,445.679,6.124,367.5,AMAP_DISTANCE_API
P033,巴音布鲁克草原,84.152246,43.038375,P031,克孜尔石窟,82.506888,41.779043,33,31,273.287,4.648,278.9,AMAP_DISTANCE_API
P034,罗布人村寨,86.102565,41.051029,P031,克孜尔石窟,82.506888,41.779043,34,31,444.522,6.391,383.4,AMAP_DISTANCE_API
P035,江布拉克草原,89.725973,43.648226,P031,克孜尔石窟,82.506888,41.779043,35,31,902.561,10.713,642.8,AMAP_DISTANCE_API
P036,北庭故城遗址,89.206249,44.06673,P031,克孜尔石窟,82.506888,41.779043,36,31,841.935,9.99,599.4,AMAP_DISTANCE_API
P037,和田博物馆,79.927167,37.091873,P031,克孜尔石窟,82.506888,41.779043,37,31,720.167,9.178,550.7,AMAP_DISTANCE_API
P038,尼雅遗址,82.721398,37.977215,P031,克孜尔石窟,82.506888,41.779043,38,31,609.976,9.631,577.9,AMAP_DISTANCE_API
P039,千里葡萄长廊,79.833641,37.127514,P031,克孜尔石窟,82.506888,41.779043,39,31,721.564,9.222,553.3,AMAP_DISTANCE_API
P040,奥依塔克冰川,75.340867,38.941664,P031,克孜尔石窟,82.506888,41.779043,40,31,795.699,9.01,540.6,AMAP_DISTANCE_API
P001,天山天池,88.067381,44.102919,P032,博斯腾湖,87.132144,41.984799,1,32,413.12,5.654,339.2,AMAP_DISTANCE_API
P002,达坂城古镇,88.338318,43.326289,P032,博斯腾湖,87.132144,41.984799,2,32,341.918,4.942,296.5,AMAP_DISTANCE_API
P003,火焰山,89.513296,42.918783,P032,博斯腾湖,87.132144,41.984799,3,32,355.661,5.568,334.1,AMAP_DISTANCE_API
P004,葡萄沟,89.24417,43.000687,P032,博斯腾湖,87.132144,41.984799,4,32,336.652,5.356,321.4,AMAP_DISTANCE_API
P005,坎儿井民俗园,89.148541,42.95264,P032,博斯腾湖,87.132144,41.984799,5,32,324.102,5.071,304.3,AMAP_DISTANCE_API
P006,交河故城,89.065435,42.953881,P032,博斯腾湖,87.132144,41.984799,6,32,331.119,5.212,312.7,AMAP_DISTANCE_API
P007,楼兰古城,75.993543,39.463205,P032,博斯腾湖,87.132144,41.984799,7,32,1096.363,12.02,721.2,AMAP_DISTANCE_API
P008,赛里木湖,81.386542,44.617077,P032,博斯腾湖,87.132144,41.984799,8,32,869.233,10.076,604.6,AMAP_DISTANCE_API
P009,那拉提草原,84.020007,43.266978,P032,博斯腾湖,87.132144,41.984799,9,32,438.359,7.945,476.7,AMAP_DISTANCE_API
P010,喀拉峻大草原,82.088099,43.065713,P032,博斯腾湖,87.132144,41.984799,10,32,706.84,11.664,699.8,AMAP_DISTANCE_API
P011,高昌故城,89.528941,42.852645,P032,博斯腾湖,87.132144,41.984799,11,32,361.236,6.039,362.4,AMAP_DISTANCE_API
P012,苏公塔,89.206429,42.935833,P032,博斯腾湖,87.132144,41.984799,12,32,327.96,5.171,310.2,AMAP_DISTANCE_API
P013,吐峪沟麻扎村,89.69288,42.856627,P032,博斯腾湖,87.132144,41.984799,13,32,374.834,5.971,358.3,AMAP_DISTANCE_API
P014,霍城薰衣草花田,80.917837,44.294346,P032,博斯腾湖,87.132144,41.984799,14,32,753.324,11.141,668.5,AMAP_DISTANCE_API
P015,昭苏草原,81.422775,42.842975,P032,博斯腾湖,87.132144,41.984799,15,32,745.375,13.738,824.3,AMAP_DISTANCE_API
P016,夏塔古道,80.668138,42.597704,P032,博斯腾湖,87.132144,41.984799,16,32,814.349,13.011,780.6,AMAP_DISTANCE_API
P017,果子沟大桥,81.140191,44.475984,P032,博斯腾湖,87.132144,41.984799,17,32,894.951,10.261,615.7,AMAP_DISTANCE_API
P018,喀纳斯湖,87.055797,48.82663,P032,博斯腾湖,87.132144,41.984799,18,32,1024.135,13.154,789.2,AMAP_DISTANCE_API
P019,禾木村,87.452753,48.576964,P032,博斯腾湖,87.132144,41.984799,19,32,1007.199,12.552,753.1,AMAP_DISTANCE_API
P020,白哈巴村,86.783604,48.699657,P032,博斯腾湖,87.132144,41.984799,20,32,995.046,12.507,750.4,AMAP_DISTANCE_API
P021,可可托海,89.884211,47.222081,P032,博斯腾湖,87.132144,41.984799,21,32,869.237,10.415,624.9,AMAP_DISTANCE_API
P022,五彩滩,86.680702,47.837537,P032,博斯腾湖,87.132144,41.984799,22,32,875.589,10.381,622.9,AMAP_DISTANCE_API
P023,世界魔鬼城,85.733205,46.135149,P032,博斯腾湖,87.132144,41.984799,23,32,747.541,8.866,532.0,AMAP_DISTANCE_API
P024,喀什古城,75.994657,39.475323,P032,博斯腾湖,87.132144,41.984799,24,32,1095.103,11.977,718.6,AMAP_DISTANCE_API
P025,艾提尕尔清真寺,75.987867,39.472577,P032,博斯腾湖,87.132144,41.984799,25,32,1094.483,11.95,717.0,AMAP_DISTANCE_API
P026,香妃园,76.026973,39.488614,P032,博斯腾湖,87.132144,41.984799,26,32,1093.919,11.852,711.1,AMAP_DISTANCE_API
P027,帕米尔高原白沙湖,75.049369,38.443069,P032,博斯腾湖,87.132144,41.984799,27,32,1278.685,14.828,889.7,AMAP_DISTANCE_API
P028,石头城遗址,75.234894,37.78213,P032,博斯腾湖,87.132144,41.984799,28,32,1378.632,16.19,971.4,AMAP_DISTANCE_API
P029,天山神秘大峡谷,83.065893,42.122058,P032,博斯腾湖,87.132144,41.984799,29,32,448.29,5.97,358.2,AMAP_DISTANCE_API
P030,库车王府,82.920907,41.718795,P032,博斯腾湖,87.132144,41.984799,30,32,391.806,4.912,294.7,AMAP_DISTANCE_API
P031,克孜尔石窟,82.506888,41.779043,P032,博斯腾湖,87.132144,41.984799,31,32,447.18,5.945,356.7,AMAP_DISTANCE_API
P032,博斯腾湖,87.132144,41.984799,P032,博斯腾湖,87.132144,41.984799,32,32,0.001,0.0,0.0,AMAP_DISTANCE_API
P033,巴音布鲁克草原,84.152246,43.038375,P032,博斯腾湖,87.132144,41.984799,33,32,378.798,6.412,384.7,AMAP_DISTANCE_API
P034,罗布人村寨,86.102565,41.051029,P032,博斯腾湖,87.132144,41.984799,34,32,173.811,2.891,173.5,AMAP_DISTANCE_API
P035,江布拉克草原,89.725973,43.648226,P032,博斯腾湖,87.132144,41.984799,35,32,575.578,7.369,442.2,AMAP_DISTANCE_API
P036,北庭故城遗址,89.206249,44.06673,P032,博斯腾湖,87.132144,41.984799,36,32,514.952,6.688,401.3,AMAP_DISTANCE_API
P037,和田博物馆,79.927167,37.091873,P032,博斯腾湖,87.132144,41.984799,37,32,1039.027,13.147,788.8,AMAP_DISTANCE_API
P038,尼雅遗址,82.721398,37.977215,P032,博斯腾湖,87.132144,41.984799,38,32,748.727,10.429,625.7,AMAP_DISTANCE_API
P039,千里葡萄长廊,79.833641,37.127514,P032,博斯腾湖,87.132144,41.984799,39,32,1040.424,13.223,793.4,AMAP_DISTANCE_API
P040,奥依塔克冰川,75.340867,38.941664,P032,博斯腾湖,87.132144,41.984799,40,32,1192.648,13.512,810.7,AMAP_DISTANCE_API
P001,天山天池,88.067381,44.102919,P033,巴音布鲁克草原,84.152246,43.038375,1,33,469.23,6.876,412.6,AMAP_DISTANCE_API
P002,达坂城古镇,88.338318,43.326289,P033,巴音布鲁克草原,84.152246,43.038375,2,33,462.938,6.552,393.1,AMAP_DISTANCE_API
P003,火焰山,89.513296,42.918783,P033,巴音布鲁克草原,84.152246,43.038375,3,33,584.193,8.213,492.8,AMAP_DISTANCE_API
P004,葡萄沟,89.24417,43.000687,P033,巴音布鲁克草原,84.152246,43.038375,4,33,562.535,7.92,475.2,AMAP_DISTANCE_API
P005,坎儿井民俗园,89.148541,42.95264,P033,巴音布鲁克草原,84.152246,43.038375,5,33,491.091,8.897,533.8,AMAP_DISTANCE_API
P006,交河故城,89.065435,42.953881,P033,巴音布鲁克草原,84.152246,43.038375,6,33,498.108,9.126,547.5,AMAP_DISTANCE_API
P007,楼兰古城,75.993543,39.463205,P033,巴音布鲁克草原,84.152246,43.038375,7,33,948.209,11.664,699.9,AMAP_DISTANCE_API
P008,赛里木湖,81.386542,44.617077,P033,巴音布鲁克草原,84.152246,43.038375,8,33,473.119,6.512,390.7,AMAP_DISTANCE_API
P009,那拉提草原,84.020007,43.266978,P033,巴音布鲁克草原,84.152246,43.038375,9,33,93.503,2.254,135.2,AMAP_DISTANCE_API
P010,喀拉峻大草原,82.088099,43.065713,P033,巴音布鲁克草原,84.152246,43.038375,10,33,361.984,5.924,355.5,AMAP_DISTANCE_API
P011,高昌故城,89.528941,42.852645,P033,巴音布鲁克草原,84.152246,43.038375,11,33,594.584,8.642,518.5,AMAP_DISTANCE_API
P012,苏公塔,89.206429,42.935833,P033,巴音布鲁克草原,84.152246,43.038375,12,33,494.949,9.028,541.7,AMAP_DISTANCE_API
P013,吐峪沟麻扎村,89.69288,42.856627,P033,巴音布鲁克草原,84.152246,43.038375,13,33,603.366,8.565,513.9,AMAP_DISTANCE_API
P014,霍城薰衣草花田,80.917837,44.294346,P033,巴音布鲁克草原,84.152246,43.038375,14,33,408.468,5.501,330.0,AMAP_DISTANCE_API
P015,昭苏草原,81.422775,42.842975,P033,巴音布鲁克草原,84.152246,43.038375,15,33,400.519,8.108,486.5,AMAP_DISTANCE_API
P016,夏塔古道,80.668138,42.597704,P033,巴音布鲁克草原,84.152246,43.038375,16,33,469.493,7.307,438.4,AMAP_DISTANCE_API
P017,果子沟大桥,81.140191,44.475984,P033,巴音布鲁克草原,84.152246,43.038375,17,33,509.487,6.925,415.5,AMAP_DISTANCE_API
P018,喀纳斯湖,87.055797,48.82663,P033,巴音布鲁克草原,84.152246,43.038375,18,33,909.302,13.954,837.3,AMAP_DISTANCE_API
P019,禾木村,87.452753,48.576964,P033,巴音布鲁克草原,84.152246,43.038375,19,33,892.366,13.38,802.8,AMAP_DISTANCE_API
P020,白哈巴村,86.783604,48.699657,P033,巴音布鲁克草原,84.152246,43.038375,20,33,880.213,13.307,798.4,AMAP_DISTANCE_API
P021,可可托海,89.884211,47.222081,P033,巴音布鲁克草原,84.152246,43.038375,21,33,925.347,11.616,696.9,AMAP_DISTANCE_API
P022,五彩滩,86.680702,47.837537,P033,巴音布鲁克草原,84.152246,43.038375,22,33,760.756,11.17,670.2,AMAP_DISTANCE_API
P023,世界魔鬼城,85.733205,46.135149,P033,巴音布鲁克草原,84.152246,43.038375,23,33,525.911,8.579,514.7,AMAP_DISTANCE_API
P024,喀什古城,75.994657,39.475323,P033,巴音布鲁克草原,84.152246,43.038375,24,33,946.949,11.617,697.0,AMAP_DISTANCE_API
P025,艾提尕尔清真寺,75.987867,39.472577,P033,巴音布鲁克草原,84.152246,43.038375,25,33,946.329,11.588,695.3,AMAP_DISTANCE_API
P026,香妃园,76.026973,39.488614,P033,巴音布鲁克草原,84.152246,43.038375,26,33,945.765,11.5,690.0,AMAP_DISTANCE_API
P027,帕米尔高原白沙湖,75.049369,38.443069,P033,巴音布鲁克草原,84.152246,43.038375,27,33,1130.531,14.329,859.8,AMAP_DISTANCE_API
P028,石头城遗址,75.234894,37.78213,P033,巴音布鲁克草原,84.152246,43.038375,28,33,1230.478,15.726,943.5,AMAP_DISTANCE_API
P029,天山神秘大峡谷,83.065893,42.122058,P033,巴音布鲁克草原,84.152246,43.038375,29,33,193.264,3.433,205.9,AMAP_DISTANCE_API
P030,库车王府,82.920907,41.718795,P033,巴音布鲁克草原,84.152246,43.038375,30,33,255.586,4.589,275.3,AMAP_DISTANCE_API
P031,克孜尔石窟,82.506888,41.779043,P033,巴音布鲁克草原,84.152246,43.038375,31,33,273.585,4.761,285.6,AMAP_DISTANCE_API
P032,博斯腾湖,87.132144,41.984799,P033,巴音布鲁克草原,84.152246,43.038375,32,33,379.124,6.521,391.3,AMAP_DISTANCE_API
P033,巴音布鲁克草原,84.152246,43.038375,P033,巴音布鲁克草原,84.152246,43.038375,33,33,2.506,0.186,11.2,AMAP_DISTANCE_API
P034,罗布人村寨,86.102565,41.051029,P033,巴音布鲁克草原,84.152246,43.038375,34,33,443.035,6.582,394.9,AMAP_DISTANCE_API
P035,江布拉克草原,89.725973,43.648226,P033,巴音布鲁克草原,84.152246,43.038375,35,33,631.688,8.53,511.8,AMAP_DISTANCE_API
P036,北庭故城遗址,89.206249,44.06673,P033,巴音布鲁克草原,84.152246,43.038375,36,33,571.062,7.888,473.2,AMAP_DISTANCE_API
P037,和田博物馆,79.927167,37.091873,P033,巴音布鲁克草原,84.152246,43.038375,37,33,908.145,12.648,758.9,AMAP_DISTANCE_API
P038,尼雅遗址,82.721398,37.977215,P033,巴音布鲁克草原,84.152246,43.038375,38,33,800.354,12.823,769.4,AMAP_DISTANCE_API
P039,千里葡萄长廊,79.833641,37.127514,P033,巴音布鲁克草原,84.152246,43.038375,39,33,909.542,12.722,763.3,AMAP_DISTANCE_API
P040,奥依塔克冰川,75.340867,38.941664,P033,巴音布鲁克草原,84.152246,43.038375,40,33,1044.494,12.961,777.6,AMAP_DISTANCE_API
P001,天山天池,88.067381,44.102919,P034,罗布人村寨,86.102565,41.051029,1,34,476.483,5.732,343.9,AMAP_DISTANCE_API
P002,达坂城古镇,88.338318,43.326289,P034,罗布人村寨,86.102565,41.051029,2,34,470.191,5.458,327.5,AMAP_DISTANCE_API
P003,火焰山,89.513296,42.918783,P034,罗布人村寨,86.102565,41.051029,3,34,467.341,6.671,400.3,AMAP_DISTANCE_API
P004,葡萄沟,89.24417,43.000687,P034,罗布人村寨,86.102565,41.051029,4,34,448.332,6.477,388.6,AMAP_DISTANCE_API
P005,坎儿井民俗园,89.148541,42.95264,P034,罗布人村寨,86.102565,41.051029,5,34,435.782,6.149,369.0,AMAP_DISTANCE_API
P006,交河故城,89.065435,42.953881,P034,罗布人村寨,86.102565,41.051029,6,34,442.799,6.281,376.9,AMAP_DISTANCE_API
P007,楼兰古城,75.993543,39.463205,P034,罗布人村寨,86.102565,41.051029,7,34,1093.385,12.282,736.9,AMAP_DISTANCE_API
P008,赛里木湖,81.386542,44.617077,P034,罗布人村寨,86.102565,41.051029,8,34,932.596,10.202,612.1,AMAP_DISTANCE_API
P009,那拉提草原,84.020007,43.266978,P034,罗布人村寨,86.102565,41.051029,9,34,501.722,8.048,482.9,AMAP_DISTANCE_API
P010,喀拉峻大草原,82.088099,43.065713,P034,罗布人村寨,86.102565,41.051029,10,34,770.203,11.804,708.2,AMAP_DISTANCE_API
P011,高昌故城,89.528941,42.852645,P034,罗布人村寨,86.102565,41.051029,11,34,472.916,7.145,428.7,AMAP_DISTANCE_API
P012,苏公塔,89.206429,42.935833,P034,罗布人村寨,86.102565,41.051029,12,34,439.64,6.252,375.1,AMAP_DISTANCE_API
P013,吐峪沟麻扎村,89.69288,42.856627,P034,罗布人村寨,86.102565,41.051029,13,34,486.514,7.071,424.3,AMAP_DISTANCE_API
P014,霍城薰衣草花田,80.917837,44.294346,P034,罗布人村寨,86.102565,41.051029,14,34,816.687,11.297,677.8,AMAP_DISTANCE_API
P015,昭苏草原,81.422775,42.842975,P034,罗布人村寨,86.102565,41.051029,15,34,808.738,13.925,835.5,AMAP_DISTANCE_API
P016,夏塔古道,80.668138,42.597704,P034,罗布人村寨,86.102565,41.051029,16,34,877.712,13.135,788.1,AMAP_DISTANCE_API
P017,果子沟大桥,81.140191,44.475984,P034,罗布人村寨,86.102565,41.051029,17,34,958.314,10.446,626.7,AMAP_DISTANCE_API
P018,喀纳斯湖,87.055797,48.82663,P034,罗布人村寨,86.102565,41.051029,18,34,1087.498,13.347,800.8,AMAP_DISTANCE_API
P019,禾木村,87.452753,48.576964,P034,罗布人村寨,86.102565,41.051029,19,34,1070.562,12.664,759.9,AMAP_DISTANCE_API
P020,白哈巴村,86.783604,48.699657,P034,罗布人村寨,86.102565,41.051029,20,34,1058.409,12.64,758.4,AMAP_DISTANCE_API
P021,可可托海,89.884211,47.222081,P034,罗布人村寨,86.102565,41.051029,21,34,932.6,10.56,633.6,AMAP_DISTANCE_API
P022,五彩滩,86.680702,47.837537,P034,罗布人村寨,86.102565,41.051029,22,34,938.952,10.46,627.6,AMAP_DISTANCE_API
P023,世界魔鬼城,85.733205,46.135149,P034,罗布人村寨,86.102565,41.051029,23,34,810.904,9.001,540.0,AMAP_DISTANCE_API
P024,喀什古城,75.994657,39.475323,P034,罗布人村寨,86.102565,41.051029,24,34,1092.125,12.239,734.3,AMAP_DISTANCE_API
P025,艾提尕尔清真寺,75.987867,39.472577,P034,罗布人村寨,86.102565,41.051029,25,34,1091.505,12.214,732.8,AMAP_DISTANCE_API
P026,香妃园,76.026973,39.488614,P034,罗布人村寨,86.102565,41.051029,26,34,1090.941,12.096,725.8,AMAP_DISTANCE_API
P027,帕米尔高原白沙湖,75.049369,38.443069,P034,罗布人村寨,86.102565,41.051029,27,34,1275.707,14.911,894.6,AMAP_DISTANCE_API
P028,石头城遗址,75.234894,37.78213,P034,罗布人村寨,86.102565,41.051029,28,34,1375.654,16.291,977.4,AMAP_DISTANCE_API
P029,天山神秘大峡谷,83.065893,42.122058,P034,罗布人村寨,86.102565,41.051029,29,34,445.312,6.212,372.7,AMAP_DISTANCE_API
P030,库车王府,82.920907,41.718795,P034,罗布人村寨,86.102565,41.051029,30,34,388.828,5.159,309.5,AMAP_DISTANCE_API
P031,克孜尔石窟,82.506888,41.779043,P034,罗布人村寨,86.102565,41.051029,31,34,444.202,6.169,370.2,AMAP_DISTANCE_API
P032,博斯腾湖,87.132144,41.984799,P034,罗布人村寨,86.102565,41.051029,32,34,172.955,2.921,175.3,AMAP_DISTANCE_API
P033,巴音布鲁克草原,84.152246,43.038375,P034,罗布人村寨,86.102565,41.051029,33,34,442.161,6.515,390.9,AMAP_DISTANCE_API
P034,罗布人村寨,86.102565,41.051029,P034,罗布人村寨,86.102565,41.051029,34,34,0.001,0.0,0.0,AMAP_DISTANCE_API
P035,江布拉克草原,89.725973,43.648226,P034,罗布人村寨,86.102565,41.051029,35,34,638.941,7.477,448.6,AMAP_DISTANCE_API
P036,北庭故城遗址,89.206249,44.06673,P034,罗布人村寨,86.102565,41.051029,36,34,578.315,6.787,407.2,AMAP_DISTANCE_API
P037,和田博物馆,79.927167,37.091873,P034,罗布人村寨,86.102565,41.051029,37,34,960.327,11.522,691.3,AMAP_DISTANCE_API
P038,尼雅遗址,82.721398,37.977215,P034,罗布人村寨,86.102565,41.051029,38,34,672.959,9.146,548.7,AMAP_DISTANCE_API
P039,千里葡萄长廊,79.833641,37.127514,P034,罗布人村寨,86.102565,41.051029,39,34,975.85,11.781,706.9,AMAP_DISTANCE_API
P040,奥依塔克冰川,75.340867,38.941664,P034,罗布人村寨,86.102565,41.051029,40,34,1189.67,13.631,817.9,AMAP_DISTANCE_API
P001,天山天池,88.067381,44.102919,P035,江布拉克草原,89.725973,43.648226,1,35,171.581,1.986,119.2,AMAP_DISTANCE_API
P002,达坂城古镇,88.338318,43.326289,P035,江布拉克草原,89.725973,43.648226,2,35,331.657,3.63,217.8,AMAP_DISTANCE_API
P003,火焰山,89.513296,42.918783,P035,江布拉克草原,89.725973,43.648226,3,35,324.836,4.531,271.9,AMAP_DISTANCE_API
P004,葡萄沟,89.24417,43.000687,P035,江布拉克草原,89.725973,43.648226,4,35,354.804,5.022,301.3,AMAP_DISTANCE_API
P005,坎儿井民俗园,89.148541,42.95264,P035,江布拉克草原,89.725973,43.648226,5,35,357.002,5.135,308.1,AMAP_DISTANCE_API
P006,交河故城,89.065435,42.953881,P035,江布拉克草原,89.725973,43.648226,6,35,368.045,5.309,318.5,AMAP_DISTANCE_API
P007,楼兰古城,75.993543,39.463205,P035,江布拉克草原,89.725973,43.648226,7,35,1552.384,16.622,997.3,AMAP_DISTANCE_API
P008,赛里木湖,81.386542,44.617077,P035,江布拉克草原,89.725973,43.648226,8,35,757.677,7.879,472.8,AMAP_DISTANCE_API
P009,那拉提草原,84.020007,43.266978,P035,江布拉克草原,89.725973,43.648226,9,35,691.445,9.953,597.2,AMAP_DISTANCE_API
P010,喀拉峻大草原,82.088099,43.065713,P035,江布拉克草原,89.725973,43.648226,10,35,1055.587,12.144,728.6,AMAP_DISTANCE_API
P011,高昌故城,89.528941,42.852645,P035,江布拉克草原,89.725973,43.648226,11,35,338.021,4.889,293.3,AMAP_DISTANCE_API
P012,苏公塔,89.206429,42.935833,P035,江布拉克草原,89.725973,43.648226,12,35,352.579,4.957,297.4,AMAP_DISTANCE_API
P013,吐峪沟麻扎村,89.69288,42.856627,P035,江布拉克草原,89.725973,43.648226,13,35,314.844,4.507,270.4,AMAP_DISTANCE_API
P014,霍城薰衣草花田,80.917837,44.294346,P035,江布拉克草原,89.725973,43.648226,14,35,818.117,8.721,523.3,AMAP_DISTANCE_API
P015,昭苏草原,81.422775,42.842975,P035,江布拉克草原,89.725973,43.648226,15,35,1094.122,14.159,849.5,AMAP_DISTANCE_API
P016,夏塔古道,80.668138,42.597704,P035,江布拉克草原,89.725973,43.648226,16,35,1163.096,13.426,805.6,AMAP_DISTANCE_API
P017,果子沟大桥,81.140191,44.475984,P035,江布拉克草原,89.725973,43.648226,17,35,783.395,8.132,487.9,AMAP_DISTANCE_API
P018,喀纳斯湖,87.055797,48.82663,P035,江布拉克草原,89.725973,43.648226,18,35,850.706,10.286,617.1,AMAP_DISTANCE_API
P019,禾木村,87.452753,48.576964,P035,江布拉克草原,89.725973,43.648226,19,35,833.77,9.69,581.4,AMAP_DISTANCE_API
P020,白哈巴村,86.783604,48.699657,P035,江布拉克草原,89.725973,43.648226,20,35,821.617,9.59,575.4,AMAP_DISTANCE_API
P021,可可托海,89.884211,47.222081,P035,江布拉克草原,89.725973,43.648226,21,35,523.544,5.784,347.1,AMAP_DISTANCE_API
P022,五彩滩,86.680702,47.837537,P035,江布拉克草原,89.725973,43.648226,22,35,702.16,7.391,443.4,AMAP_DISTANCE_API
P023,世界魔鬼城,85.733205,46.135149,P035,江布拉克草原,89.725973,43.648226,23,35,635.985,6.672,400.3,AMAP_DISTANCE_API
P024,喀什古城,75.994657,39.475323,P035,江布拉克草原,89.725973,43.648226,24,35,1551.124,16.587,995.2,AMAP_DISTANCE_API
P025,艾提尕尔清真寺,75.987867,39.472577,P035,江布拉克草原,89.725973,43.648226,25,35,1550.504,16.568,994.1,AMAP_DISTANCE_API
P026,香妃园,76.026973,39.488614,P035,江布拉克草原,89.725973,43.648226,26,35,1549.94,16.446,986.7,AMAP_DISTANCE_API
