scenario_id,trial,external_multicity_premium_yuan_for_two,open_gateway_effective_cost_yuan_for_two,rooted_effective_cost_yuan_for_two,open_gateway_savings_yuan_for_two,chosen_policy
balanced_multicity,631,1562.61,4555.3,4340.68,-214.62,urumqi_rooted
balanced_multicity,632,1137.01,4129.7,4340.68,210.98,open_gateway
balanced_multicity,633,359.28,3351.97,4340.68,988.71,open_gateway
balanced_multicity,634,1467.2,4459.89,4340.68,-119.21,urumqi_rooted
balanced_multicity,635,1327.62,4320.31,4340.68,20.37,open_gateway
balanced_multicity,636,688.61,3681.3,4340.68,659.38,open_gateway
balanced_multicity,637,987.18,3979.87,4340.68,360.81,open_gateway
balanced_multicity,638,1294.61,4287.3,4340.68,53.38,open_gateway
balanced_multicity,639,1470.44,4463.13,4340.68,-122.45,urumqi_rooted
balanced_multicity,640,1612.38,4605.07,4340.68,-264.39,urumqi_rooted
balanced_multicity,641,841.71,3834.4,4340.68,506.28,open_gateway
balanced_multicity,642,1317.42,4310.11,4340.68,30.57,open_gateway
balanced_multicity,643,896.43,3889.12,4340.68,451.56,open_gateway
balanced_multicity,644,649.74,3642.43,4340.68,698.25,open_gateway
balanced_multicity,645,479.4,3472.09,4340.68,868.59,open_gateway
balanced_multicity,646,2045.3,5037.99,4340.68,-697.31,urumqi_rooted
balanced_multicity,647,927.82,3920.51,4340.68,420.17,open_gateway
balanced_multicity,648,1028.51,4021.2,4340.68,319.48,open_gateway
balanced_multicity,649,1498.82,4491.51,4340.68,-150.83,urumqi_rooted
balanced_multicity,650,1747.59,4740.28,4340.68,-399.6,urumqi_rooted
balanced_multicity,651,391.67,3384.36,4340.68,956.32,open_gateway
balanced_multicity,652,992.39,3985.08,4340.68,355.6,open_gateway
balanced_multicity,653,1220.43,4213.12,4340.68,127.56,open_gateway
balanced_multicity,654,1448.8,4441.49,4340.68,-100.81,urumqi_rooted
balanced_multicity,655,704.03,3696.72,4340.68,643.96,open_gateway
balanced_multicity,656,1215.18,4207.87,4340.68,132.81,open_gateway
balanced_multicity,657,306.21,3298.9,4340.68,1041.78,open_gateway
balanced_multicity,658,204.36,3197.05,4340.68,1143.63,open_gateway
balanced_multicity,659,1361.84,4354.53,4340.68,-13.85,urumqi_rooted
balanced_multicity,660,2081.81,5074.5,4340.68,-733.82,urumqi_rooted
balanced_multicity,661,987.44,3980.13,4340.68,360.55,open_gateway
balanced_multicity,662,1177.64,4170.33,4340.68,170.35,open_gateway
balanced_multicity,663,780.29,3772.98,4340.68,567.7,open_gateway
balanced_multicity,664,1973.59,4966.28,4340.68,-625.6,urumqi_rooted
balanced_multicity,665,560.54,3553.23,4340.68,787.45,open_gateway
balanced_multicity,666,586.02,3578.71,4340.68,761.97,open_gateway
balanced_multicity,667,863.04,3855.73,4340.68,484.95,open_gateway
balanced_multicity,668,759.94,3752.63,4340.68,588.05,open_gateway
balanced_multicity,669,1749.29,4741.98,4340.68,-401.3,urumqi_rooted
balanced_multicity,670,868.81,3861.5,4340.68,479.18,open_gateway
balanced_multicity,671,289.65,3282.34,4340.68,1058.34,open_gateway
balanced_multicity,672,1259.34,4252.03,4340.68,88.65,open_gateway
balanced_multicity,673,1285.8,4278.49,4340.68,62.19,open_gateway
balanced_multicity,674,788.98,3781.67,4340.68,559.01,open_gateway
balanced_multicity,675,962.99,3955.68,4340.68,385.0,open_gateway
balanced_multicity,676,1921.43,4914.12,4340.68,-573.44,urumqi_rooted
balanced_multicity,677,1163.39,4156.08,4340.68,184.6,open_gateway
balanced_multicity,678,1257.27,4249.96,4340.68,90.72,open_gateway
balanced_multicity,679,1935.93,4928.62,4340.68,-587.94,urumqi_rooted
balanced_multicity,680,606.17,3598.86,4340.68,741.82,open_gateway
balanced_multicity,681,1566.47,4559.16,4340.68,-218.48,urumqi_rooted
balanced_multicity,682,1020.52,4013.21,4340.68,327.47,open_gateway
balanced_multicity,683,1016.26,4008.95,4340.68,331.73,open_gateway
balanced_multicity,684,1395.44,4388.13,4340.68,-47.45,urumqi_rooted
balanced_multicity,685,1151.42,4144.11,4340.68,196.57,open_gateway
balanced_multicity,686,731.79,3724.48,4340.68,616.2,open_gateway
balanced_multicity,687,621.79,3614.48,4340.68,726.2,open_gateway
balanced_multicity,688,869.06,3861.75,4340.68,478.93,open_gateway
balanced_multicity,689,984.33,3977.02,4340.68,363.66,open_gateway
balanced_multicity,690,1464.55,4457.24,4340.68,-116.56,urumqi_rooted
balanced_multicity,691,1156.54,4149.23,4340.68,191.45,open_gateway
balanced_multicity,692,538.03,3530.72,4340.68,809.96,open_gateway
balanced_multicity,693,460.03,3452.72,4340.68,887.96,open_gateway
balanced_multicity,694,541.13,3533.82,4340.68,806.86,open_gateway
balanced_multicity,695,1480.95,4473.64,4340.68,-132.96,urumqi_rooted
balanced_multicity,696,581.4,3574.09,4340.68,766.59,open_gateway
balanced_multicity,697,1154.56,4147.25,4340.68,193.43,open_gateway
balanced_multicity,698,413.5,3406.19,4340.68,934.49,open_gateway
balanced_multicity,699,1098.16,4090.85,4340.68,249.83,open_gateway
balanced_multicity,700,869.67,3862.36,4340.68,478.32,open_gateway
balanced_multicity,701,1151.81,4144.5,4340.68,196.18,open_gateway
balanced_multicity,702,771.0,3763.69,4340.68,576.99,open_gateway
balanced_multicity,703,2309.06,5301.75,4340.68,-961.07,urumqi_rooted
balanced_multicity,704,926.86,3919.55,4340.68,421.13,open_gateway
balanced_multicity,705,844.35,3837.04,4340.68,503.64,open_gateway
balanced_multicity,706,464.51,3457.2,4340.68,883.48,open_gateway
balanced_multicity,707,1442.42,4435.11,4340.68,-94.43,urumqi_rooted
balanced_multicity,708,1767.39,4760.08,4340.68,-419.4,urumqi_rooted
balanced_multicity,709,1282.72,4275.41,4340.68,65.27,open_gateway
balanced_multicity,710,747.28,3739.97,4340.68,600.71,open_gateway
balanced_multicity,711,2027.42,5020.11,4340.68,-679.43,urumqi_rooted
balanced_multicity,712,1368.89,4361.58,4340.68,-20.9,urumqi_rooted
balanced_multicity,713,619.53,3612.22,4340.68,728.46,open_gateway
balanced_multicity,714,2069.12,5061.81,4340.68,-721.13,urumqi_rooted
balanced_multicity,715,271.67,3264.36,4340.68,1076.32,open_gateway
balanced_multicity,716,564.96,3557.65,4340.68,783.03,open_gateway
balanced_multicity,717,1217.42,4210.11,4340.68,130.57,open_gateway
balanced_multicity,718,624.53,3617.22,4340.68,723.46,open_gateway
balanced_multicity,719,133.87,3126.56,4340.68,1214.12,open_gateway
balanced_multicity,720,424.35,3417.04,4340.68,923.64,open_gateway
balanced_multicity,721,623.38,3616.07,4340.68,724.61,open_gateway
balanced_multicity,722,1851.61,4844.3,4340.68,-503.62,urumqi_rooted
balanced_multicity,723,765.88,3758.57,4340.68,582.11,open_gateway
balanced_multicity,724,1544.05,4536.74,4340.68,-196.06,urumqi_rooted
balanced_multicity,725,624.24,3616.93,4340.68,723.75,open_gateway
balanced_multicity,726,1295.2,4287.89,4340.68,52.79,open_gateway
balanced_multicity,727,1107.83,4100.52,4340.68,240.16,open_gateway
balanced_multicity,728,1258.04,4250.73,4340.68,89.95,open_gateway
balanced_multicity,729,333.12,3325.81,4340.68,1014.87,open_gateway
balanced_multicity,730,1930.45,4923.14,4340.68,-582.46,urumqi_rooted
balanced_multicity,731,918.68,3911.37,4340.68,429.31,open_gateway
balanced_multicity,732,1003.92,3996.61,4340.68,344.07,open_gateway
balanced_multicity,733,940.79,3933.48,4340.68,407.2,open_gateway
balanced_multicity,734,1069.59,4062.28,4340.68,278.4,open_gateway
balanced_multicity,735,1554.85,4547.54,4340.68,-206.86,urumqi_rooted
balanced_multicity,736,826.53,3819.22,4340.68,521.46,open_gateway
balanced_multicity,737,1480.42,4473.11,4340.68,-132.43,urumqi_rooted
balanced_multicity,738,446.68,3439.37,4340.68,901.31,open_gateway
balanced_multicity,739,1311.22,4303.91,4340.68,36.77,open_gateway
balanced_multicity,740,1147.66,4140.35,4340.68,200.33,open_gateway
balanced_multicity,741,890.57,3883.26,4340.68,457.42,open_gateway
balanced_multicity,742,589.96,3582.65,4340.68,758.03,open_gateway
balanced_multicity,743,334.36,3327.05,4340.68,1013.63,open_gateway
balanced_multicity,744,697.91,3690.6,4340.68,650.08,open_gateway
balanced_multicity,745,877.75,3870.44,4340.68,470.24,open_gateway
balanced_multicity,746,888.32,3881.01,4340.68,459.67,open_gateway
balanced_multicity,747,830.04,3822.73,4340.68,517.95,open_gateway
balanced_multicity,748,459.06,3451.75,4340.68,888.93,open_gateway
balanced_multicity,749,1158.72,4151.41,4340.68,189.27,open_gateway
balanced_multicity,750,1433.29,4425.98,4340.68,-85.3,urumqi_rooted
balanced_multicity,751,1094.45,4087.14,4340.68,253.54,open_gateway
balanced_multicity,752,507.81,3500.5,4340.68,840.18,open_gateway
balanced_multicity,753,1446.73,4439.42,4340.68,-98.74,urumqi_rooted
balanced_multicity,754,825.82,3818.51,4340.68,522.17,open_gateway
balanced_multicity,755,2088.24,5080.93,4340.68,-740.25,urumqi_rooted
balanced_multicity,756,448.87,3441.56,4340.68,899.12,open_gateway
balanced_multicity,757,903.23,3895.92,4340.68,444.76,open_gateway
balanced_multicity,758,966.26,3958.95,4340.68,381.73,open_gateway
balanced_multicity,759,1080.58,4073.27,4340.68,267.41,open_gateway
balanced_multicity,760,715.88,3708.57,4340.68,632.11,open_gateway
balanced_multicity,761,776.61,3769.3,4340.68,571.38,open_gateway
balanced_multicity,762,1305.53,4298.22,4340.68,42.46,open_gateway
balanced_multicity,763,1080.53,4073.22,4340.68,267.46,open_gateway
balanced_multicity,764,1357.02,4349.71,4340.68,-9.03,urumqi_rooted
balanced_multicity,765,1363.55,4356.24,4340.68,-15.56,urumqi_rooted
balanced_multicity,766,1660.72,4653.41,4340.68,-312.73,urumqi_rooted
balanced_multicity,767,831.04,3823.73,4340.68,516.95,open_gateway
balanced_multicity,768,901.03,3893.72,4340.68,446.96,open_gateway
balanced_multicity,769,547.94,3540.63,4340.68,800.05,open_gateway
balanced_multicity,770,2208.98,5201.67,4340.68,-860.99,urumqi_rooted
balanced_multicity,771,947.16,3939.85,4340.68,400.83,open_gateway
balanced_multicity,772,934.73,3927.42,4340.68,413.26,open_gateway
balanced_multicity,773,1046.63,4039.32,4340.68,301.36,open_gateway
balanced_multicity,774,1205.37,4198.06,4340.68,142.62,open_gateway
balanced_multicity,775,1239.06,4231.75,4340.68,108.93,open_gateway
balanced_multicity,776,1761.95,4754.64,4340.68,-413.96,urumqi_rooted
balanced_multicity,777,980.9,3973.59,4340.68,367.09,open_gateway
balanced_multicity,778,902.8,3895.49,4340.68,445.19,open_gateway
balanced_multicity,779,760.8,3753.49,4340.68,587.19,open_gateway
balanced_multicity,780,312.63,3305.32,4340.68,1035.36,open_gateway
balanced_multicity,781,546.49,3539.18,4340.68,801.5,open_gateway
balanced_multicity,782,1243.38,4236.07,4340.68,104.61,open_gateway
balanced_multicity,783,517.65,3510.34,4340.68,830.34,open_gateway
balanced_multicity,784,1140.4,4133.09,4340.68,207.59,open_gateway
balanced_multicity,785,1504.66,4497.35,4340.68,-156.67,urumqi_rooted
balanced_multicity,786,396.75,3389.44,4340.68,951.24,open_gateway
balanced_multicity,787,666.94,3659.63,4340.68,681.05,open_gateway
balanced_multicity,788,936.38,3929.07,4340.68,411.61,open_gateway
balanced_multicity,789,1891.08,4883.77,4340.68,-543.09,urumqi_rooted
balanced_multicity,790,1749.31,4742.0,4340.68,-401.32,urumqi_rooted
balanced_multicity,791,1170.0,4162.69,4340.68,177.99,open_gateway
balanced_multicity,792,1691.61,4684.3,4340.68,-343.62,urumqi_rooted
balanced_multicity,793,361.17,3353.86,4340.68,986.82,open_gateway
balanced_multicity,794,1094.44,4087.13,4340.68,253.55,open_gateway
balanced_multicity,795,849.45,3842.14,4340.68,498.54,open_gateway
balanced_multicity,796,1024.93,4017.62,4340.68,323.06,open_gateway
balanced_multicity,797,1657.98,4650.67,4340.68,-309.99,urumqi_rooted
balanced_multicity,798,1704.91,4697.6,4340.68,-356.92,urumqi_rooted
balanced_multicity,799,533.56,3526.25,4340.68,814.43,open_gateway
balanced_multicity,800,1124.17,4116.86,4340.68,223.82,open_gateway
balanced_multicity,801,410.91,3403.6,4340.68,937.08,open_gateway
balanced_multicity,802,1122.4,4115.09,4340.68,225.59,open_gateway
balanced_multicity,803,787.84,3780.53,4340.68,560.15,open_gateway
balanced_multicity,804,1488.49,4481.18,4340.68,-140.5,urumqi_rooted
balanced_multicity,805,1078.49,4071.18,4340.68,269.5,open_gateway
balanced_multicity,806,809.71,3802.4,4340.68,538.28,open_gateway
balanced_multicity,807,1758.34,4751.03,4340.68,-410.35,urumqi_rooted
balanced_multicity,808,1250.87,4243.56,4340.68,97.12,open_gateway
balanced_multicity,809,1994.74,4987.43,4340.68,-646.75,urumqi_rooted
balanced_multicity,810,1416.79,4409.48,4340.68,-68.8,urumqi_rooted
balanced_multicity,811,777.15,3769.84,4340.68,570.84,open_gateway
balanced_multicity,812,286.04,3278.73,4340.68,1061.95,open_gateway
balanced_multicity,813,1697.54,4690.23,4340.68,-349.55,urumqi_rooted
balanced_multicity,814,1133.72,4126.41,4340.68,214.27,open_gateway
balanced_multicity,815,1574.4,4567.09,4340.68,-226.41,urumqi_rooted
balanced_multicity,816,1068.32,4061.01,4340.68,279.67,open_gateway
balanced_multicity,817,1045.82,4038.51,4340.68,302.17,open_gateway
balanced_multicity,818,459.25,3451.94,4340.68,888.74,open_gateway
balanced_multicity,819,959.61,3952.3,4340.68,388.38,open_gateway
balanced_multicity,820,645.86,3638.55,4340.68,702.13,open_gateway
balanced_multicity,821,711.27,3703.96,4340.68,636.72,open_gateway
balanced_multicity,822,1372.29,4364.98,4340.68,-24.3,urumqi_rooted
balanced_multicity,823,1287.57,4280.26,4340.68,60.42,open_gateway
balanced_multicity,824,1522.4,4515.09,4340.68,-174.41,urumqi_rooted
balanced_multicity,825,1339.74,4332.43,4340.68,8.25,open_gateway
balanced_multicity,826,1766.83,4759.52,4340.68,-418.84,urumqi_rooted
balanced_multicity,827,1488.17,4480.86,4340.68,-140.18,urumqi_rooted
balanced_multicity,828,1678.4,4671.09,4340.68,-330.41,urumqi_rooted
balanced_multicity,829,474.6,3467.29,4340.68,873.39,open_gateway
balanced_multicity,830,1693.16,4685.85,4340.68,-345.17,urumqi_rooted
balanced_multicity,831,1785.45,4778.14,4340.68,-437.46,urumqi_rooted
balanced_multicity,832,598.24,3590.93,4340.68,749.75,open_gateway
balanced_multicity,833,618.26,3610.95,4340.68,729.73,open_gateway
balanced_multicity,834,638.66,3631.35,4340.68,709.33,open_gateway
balanced_multicity,835,1188.27,4180.96,4340.68,159.72,open_gateway
balanced_multicity,836,1483.06,4475.75,4340.68,-135.07,urumqi_rooted
balanced_multicity,837,544.65,3537.34,4340.68,803.34,open_gateway
balanced_multicity,838,201.15,3193.84,4340.68,1146.84,open_gateway
balanced_multicity,839,924.44,3917.13,4340.68,423.55,open_gateway
balanced_multicity,840,439.92,3432.61,4340.68,908.07,open_gateway
balanced_multicity,841,907.46,3900.15,4340.68,440.53,open_gateway
balanced_multicity,842,1074.94,4067.63,4340.68,273.05,open_gateway
balanced_multicity,843,1583.57,4576.26,4340.68,-235.58,urumqi_rooted
balanced_multicity,844,1396.33,4389.02,4340.68,-48.34,urumqi_rooted
balanced_multicity,845,1293.8,4286.49,4340.68,54.19,open_gateway
balanced_multicity,846,645.36,3638.05,4340.68,702.63,open_gateway
balanced_multicity,847,1727.04,4719.73,4340.68,-379.05,urumqi_rooted
balanced_multicity,848,656.83,3649.52,4340.68,691.16,open_gateway
balanced_multicity,849,2075.84,5068.53,4340.68,-727.85,urumqi_rooted
balanced_multicity,850,1460.36,4453.05,4340.68,-112.37,urumqi_rooted
balanced_multicity,851,1237.54,4230.23,4340.68,110.45,open_gateway
balanced_multicity,852,424.12,3416.81,4340.68,923.87,open_gateway
balanced_multicity,853,1030.11,4022.8,4340.68,317.88,open_gateway
balanced_multicity,854,913.01,3905.7,4340.68,434.98,open_gateway
balanced_multicity,855,1163.4,4156.09,4340.68,184.59,open_gateway
balanced_multicity,856,970.94,3963.63,4340.68,377.05,open_gateway
balanced_multicity,857,459.89,3452.58,4340.68,888.1,open_gateway
balanced_multicity,858,903.06,3895.75,4340.68,444.93,open_gateway
balanced_multicity,859,1299.73,4292.42,4340.68,48.26,open_gateway
balanced_multicity,860,861.14,3853.83,4340.68,486.85,open_gateway
balanced_multicity,861,1292.73,4285.42,4340.68,55.26,open_gateway
balanced_multicity,862,835.59,3828.28,4340.68,512.4,open_gateway
balanced_multicity,863,1082.0,4074.69,4340.68,265.99,open_gateway
balanced_multicity,864,926.52,3919.21,4340.68,421.47,open_gateway
balanced_multicity,865,1387.27,4379.96,4340.68,-39.28,urumqi_rooted
balanced_multicity,866,940.05,3932.74,4340.68,407.94,open_gateway
balanced_multicity,867,2284.98,5277.67,4340.68,-936.99,urumqi_rooted
balanced_multicity,868,810.61,3803.3,4340.68,537.38,open_gateway
balanced_multicity,869,1161.94,4154.63,4340.68,186.05,open_gateway
balanced_multicity,870,1888.13,4880.82,4340.68,-540.14,urumqi_rooted
balanced_multicity,871,997.72,3990.41,4340.68,350.27,open_gateway
balanced_multicity,872,395.7,3388.39,4340.68,952.29,open_gateway
balanced_multicity,873,1209.72,4202.41,4340.68,138.27,open_gateway
balanced_multicity,874,1137.02,4129.71,4340.68,210.97,open_gateway
balanced_multicity,875,916.93,3909.62,4340.68,431.06,open_gateway
balanced_multicity,876,883.18,3875.87,4340.68,464.81,open_gateway
balanced_multicity,877,874.24,3866.93,4340.68,473.75,open_gateway
balanced_multicity,878,1233.09,4225.78,4340.68,114.9,open_gateway
balanced_multicity,879,1129.01,4121.7,4340.68,218.98,open_gateway
balanced_multicity,880,638.2,3630.89,4340.68,709.79,open_gateway
balanced_multicity,881,1804.51,4797.2,4340.68,-456.52,urumqi_rooted
balanced_multicity,882,783.33,3776.02,4340.68,564.66,open_gateway
balanced_multicity,883,1091.67,4084.36,4340.68,256.32,open_gateway
balanced_multicity,884,402.68,3395.37,4340.68,945.31,open_gateway
balanced_multicity,885,1346.68,4339.37,4340.68,1.31,open_gateway
balanced_multicity,886,761.41,3754.1,4340.68,586.58,open_gateway
balanced_multicity,887,784.65,3777.34,4340.68,563.34,open_gateway
balanced_multicity,888,687.72,3680.41,4340.68,660.27,open_gateway
balanced_multicity,889,791.63,3784.32,4340.68,556.36,open_gateway
balanced_multicity,890,1330.76,4323.45,4340.68,17.23,open_gateway
balanced_multicity,891,1388.32,4381.01,4340.68,-40.33,urumqi_rooted
balanced_multicity,892,1102.29,4094.98,4340.68,245.7,open_gateway
balanced_multicity,893,1572.65,4565.34,4340.68,-224.66,urumqi_rooted
balanced_multicity,894,1268.5,4261.19,4340.68,79.49,open_gateway
balanced_multicity,895,359.81,3352.5,4340.68,988.18,open_gateway
balanced_multicity,896,873.85,3866.54,4340.68,474.14,open_gateway
balanced_multicity,897,1253.0,4245.69,4340.68,94.99,open_gateway
balanced_multicity,898,402.5,3395.19,4340.68,945.49,open_gateway
balanced_multicity,899,1385.92,4378.61,4340.68,-37.93,urumqi_rooted
balanced_multicity,900,1625.57,4618.26,4340.68,-277.58,urumqi_rooted
balanced_multicity,901,438.44,3431.13,4340.68,909.55,open_gateway
balanced_multicity,902,1682.18,4674.87,4340.68,-334.19,urumqi_rooted
balanced_multicity,903,1538.57,4531.26,4340.68,-190.58,urumqi_rooted
balanced_multicity,904,838.7,3831.39,4340.68,509.29,open_gateway
balanced_multicity,905,1415.17,4407.86,4340.68,-67.18,urumqi_rooted
balanced_multicity,906,2218.08,5210.77,4340.68,-870.09,urumqi_rooted
balanced_multicity,907,1325.34,4318.03,4340.68,22.65,open_gateway
balanced_multicity,908,1854.95,4847.64,4340.68,-506.96,urumqi_rooted
balanced_multicity,909,1938.75,4931.44,4340.68,-590.76,urumqi_rooted
balanced_multicity,910,1565.32,4558.01,4340.68,-217.33,urumqi_rooted
balanced_multicity,911,936.14,3928.83,4340.68,411.85,open_gateway
balanced_multicity,912,1840.27,4832.96,4340.68,-492.28,urumqi_rooted
balanced_multicity,913,1116.69,4109.38,4340.68,231.3,open_gateway
balanced_multicity,914,385.17,3377.86,4340.68,962.82,open_gateway
balanced_multicity,915,1043.55,4036.24,4340.68,304.44,open_gateway
balanced_multicity,916,2063.63,5056.32,4340.68,-715.64,urumqi_rooted
balanced_multicity,917,773.78,3766.47,4340.68,574.21,open_gateway
balanced_multicity,918,873.92,3866.61,4340.68,474.07,open_gateway
balanced_multicity,919,921.29,3913.98,4340.68,426.7,open_gateway
balanced_multicity,920,693.37,3686.06,4340.68,654.62,open_gateway
balanced_multicity,921,376.51,3369.2,4340.68,971.48,open_gateway
balanced_multicity,922,2125.66,5118.35,4340.68,-777.67,urumqi_rooted
balanced_multicity,923,1961.15,4953.84,4340.68,-613.16,urumqi_rooted
balanced_multicity,924,226.67,3219.36,4340.68,1121.32,open_gateway
balanced_multicity,925,1575.18,4567.87,4340.68,-227.19,urumqi_rooted
balanced_multicity,926,1030.65,4023.34,4340.68,317.34,open_gateway
balanced_multicity,927,210.8,3203.49,4340.68,1137.19,open_gateway
balanced_multicity,928,1117.61,4110.3,4340.68,230.38,open_gateway
balanced_multicity,929,1224.69,4217.38,4340.68,123.3,open_gateway
balanced_multicity,930,367.09,3359.78,4340.68,980.9,open_gateway
balanced_multicity,931,845.92,3838.61,4340.68,502.07,open_gateway
balanced_multicity,932,827.34,3820.03,4340.68,520.65,open_gateway
balanced_multicity,933,780.8,3773.49,4340.68,567.19,open_gateway
balanced_multicity,934,1000.19,3992.88,4340.68,347.8,open_gateway
balanced_multicity,935,787.51,3780.2,4340.68,560.48,open_gateway
balanced_multicity,936,976.59,3969.28,4340.68,371.4,open_gateway
balanced_multicity,937,1290.39,4283.08,4340.68,57.6,open_gateway
balanced_multicity,938,794.69,3787.38,4340.68,553.3,open_gateway
balanced_multicity,939,706.22,3698.91,4340.68,641.77,open_gateway
balanced_multicity,940,408.01,3400.7,4340.68,939.98,open_gateway
balanced_multicity,941,1252.0,4244.69,4340.68,95.99,open_gateway
balanced_multicity,942,1492.04,4484.73,4340.68,-144.05,urumqi_rooted
balanced_multicity,943,356.89,3349.58,4340.68,991.1,open_gateway
balanced_multicity,944,274.02,3266.71,4340.68,1073.97,open_gateway
balanced_multicity,945,1230.23,4222.92,4340.68,117.76,open_gateway
balanced_multicity,946,903.07,3895.76,4340.68,444.92,open_gateway
balanced_multicity,947,2130.33,5123.02,4340.68,-782.34,urumqi_rooted
balanced_multicity,948,1300.45,4293.14,4340.68,47.54,open_gateway
balanced_multicity,949,1201.68,4194.37,4340.68,146.31,open_gateway
balanced_multicity,950,1132.91,4125.6,4340.68,215.08,open_gateway
balanced_multicity,951,1654.21,4646.9,4340.68,-306.22,urumqi_rooted
balanced_multicity,952,489.31,3482.0,4340.68,858.68,open_gateway
balanced_multicity,953,705.21,3697.9,4340.68,642.78,open_gateway
balanced_multicity,954,1167.2,4159.89,4340.68,180.79,open_gateway
balanced_multicity,955,449.75,3442.44,4340.68,898.24,open_gateway
balanced_multicity,956,680.63,3673.32,4340.68,667.36,open_gateway
balanced_multicity,957,1302.93,4295.62,4340.68,45.06,open_gateway
balanced_multicity,958,671.89,3664.58,4340.68,676.1,open_gateway
balanced_multicity,959,632.85,3625.54,4340.68,715.14,open_gateway
balanced_multicity,960,2184.63,5177.32,4340.68,-836.64,urumqi_rooted
balanced_multicity,961,1117.31,4110.0,4340.68,230.68,open_gateway
balanced_multicity,962,841.32,3834.01,4340.68,506.67,open_gateway
balanced_multicity,963,1097.26,4089.95,4340.68,250.73,open_gateway
balanced_multicity,964,1779.71,4772.4,4340.68,-431.72,urumqi_rooted
balanced_multicity,965,956.21,3948.9,4340.68,391.78,open_gateway
balanced_multicity,966,1192.3,4184.99,4340.68,155.69,open_gateway
balanced_multicity,967,1585.16,4577.85,4340.68,-237.17,urumqi_rooted
balanced_multicity,968,1072.62,4065.31,4340.68,275.37,open_gateway
balanced_multicity,969,1359.41,4352.1,4340.68,-11.42,urumqi_rooted
balanced_multicity,970,305.94,3298.63,4340.68,1042.05,open_gateway
balanced_multicity,971,1132.82,4125.51,4340.68,215.17,open_gateway
balanced_multicity,972,1294.39,4287.08,4340.68,53.6,open_gateway
balanced_multicity,973,1816.89,4809.58,4340.68,-468.9,urumqi_rooted
balanced_multicity,974,1204.69,4197.38,4340.68,143.3,open_gateway
balanced_multicity,975,1427.82,4420.51,4340.68,-79.83,urumqi_rooted
balanced_multicity,976,1700.44,4693.13,4340.68,-352.45,urumqi_rooted
balanced_multicity,977,1376.01,4368.7,4340.68,-28.02,urumqi_rooted
balanced_multicity,978,1679.88,4672.57,4340.68,-331.89,urumqi_rooted
balanced_multicity,979,2035.72,5028.41,4340.68,-687.73,urumqi_rooted
balanced_multicity,980,718.8,3711.49,4340.68,629.19,open_gateway
balanced_multicity,981,1191.59,4184.28,4340.68,156.4,open_gateway
balanced_multicity,982,124.72,3117.41,4340.68,1223.27,open_gateway
balanced_multicity,983,751.89,3744.58,4340.68,596.1,open_gateway
balanced_multicity,984,1999.52,4992.21,4340.68,-651.53,urumqi_rooted
balanced_multicity,985,1332.3,4324.99,4340.68,15.69,open_gateway
balanced_multicity,986,620.0,3612.69,4340.68,727.99,open_gateway
balanced_multicity,987,454.11,3446.8,4340.68,893.88,open_gateway
balanced_multicity,988,472.66,3465.35,4340.68,875.33,open_gateway
balanced_multicity,989,1357.6,4350.29,4340.68,-9.61,urumqi_rooted
balanced_multicity,990,1576.97,4569.66,4340.68,-228.98,urumqi_rooted
balanced_multicity,991,2144.85,5137.54,4340.68,-796.86,urumqi_rooted
balanced_multicity,992,681.85,3674.54,4340.68,666.14,open_gateway
balanced_multicity,993,1696.29,4688.98,4340.68,-348.3,urumqi_rooted
balanced_multicity,994,928.79,3921.48,4340.68,419.2,open_gateway
balanced_multicity,995,186.31,3179.0,4340.68,1161.68,open_gateway
balanced_multicity,996,1611.36,4604.05,4340.68,-263.37,urumqi_rooted
balanced_multicity,997,653.11,3645.8,4340.68,694.88,open_gateway
balanced_multicity,998,1405.1,4397.79,4340.68,-57.11,urumqi_rooted
balanced_multicity,999,1176.4,4169.09,4340.68,171.59,open_gateway
balanced_multicity,1000,1958.35,4951.04,4340.68,-610.36,urumqi_rooted
balanced_multicity,1001,520.99,3513.68,4340.68,827.0,open_gateway
balanced_multicity,1002,1540.94,4533.63,4340.68,-192.95,urumqi_rooted
balanced_multicity,1003,1121.82,4114.51,4340.68,226.17,open_gateway
balanced_multicity,1004,1179.19,4171.88,4340.68,168.8,open_gateway
balanced_multicity,1005,633.63,3626.32,4340.68,714.36,open_gateway
balanced_multicity,1006,401.8,3394.49,4340.68,946.19,open_gateway
balanced_multicity,1007,1788.28,4780.97,4340.68,-440.29,urumqi_rooted
balanced_multicity,1008,1694.63,4687.32,4340.68,-346.64,urumqi_rooted
balanced_multicity,1009,1236.55,4229.24,4340.68,111.44,open_gateway
balanced_multicity,1010,1197.0,4189.69,4340.68,150.99,open_gateway
balanced_multicity,1011,1060.64,4053.33,4340.68,287.35,open_gateway
balanced_multicity,1012,1076.27,4068.96,4340.68,271.72,open_gateway
balanced_multicity,1013,1930.36,4923.05,4340.68,-582.37,urumqi_rooted
balanced_multicity,1014,633.7,3626.39,4340.68,714.29,open_gateway
balanced_multicity,1015,1852.69,4845.38,4340.68,-504.7,urumqi_rooted
balanced_multicity,1016,1234.63,4227.32,4340.68,113.36,open_gateway
balanced_multicity,1017,659.47,3652.16,4340.68,688.52,open_gateway
balanced_multicity,1018,733.27,3725.96,4340.68,614.72,open_gateway
balanced_multicity,1019,761.63,3754.32,4340.68,586.36,open_gateway
